species_id,version_id,language_id,flavor_text
575,25,3,별빛이 힘의 원천이다.밤이 되면 사이코 파워로 돌을띄워 별의 배치를 표시한다.
575,25,5,Tire son énergie de la lumière des étoiles et marqueleur position en faisant léviter des pierres la nuit.
575,25,6,Zieht seine Energie aus dem Sternenlicht. Bei Nacht bringt esSteine zum Schweben und bildet damit Sternzeichen nach.
575,25,7,"La luz de las estrellas origina su poder. De noche, marca suposición haciendo levitar piedras con su poder psíquico."
575,25,8,Trae energia dalla luce delle stelle. Ne traccia la posizionefacendo levitare le pietre con i poteri psichici.
575,25,9,"Starlight is the source of their power. At night,they mark star positions by using psychic powerto float stones."
575,25,11,星明りが　パワーの　源。夜になると　サイコパワーで　石を浮かべて　星の　配置を　印す。
575,26,1,ほしあかりが　かがやく　よるにねている　こどもたちを　あやつってあそぶ　はなしが　おおく　のこる。
575,26,3,별빛이 빛나는 밤에잠자는 아이들을 조종해서논다는 이야기가 많이 남아 있다.
575,26,5,On dit qu’ils apparaissent les nuits étoilées et manipulentles enfants pour jouer avec eux.
575,26,6,"Erzählungen zufolge machen sie sich einen Spaß daraus,in sternklaren Nächten von schlafenden Kindern Besitzzu ergreifen."
575,26,7,"Según muchas leyendas, durante las noches estrelladascontrolan a los niños que duermen, tan solo como diversión."
575,26,8,"Si racconta che nelle notti stellate, per giocare con i bambiniaddormentati, si diverta a muoverli come pupazzi."
575,26,9,"According to many old tales, it creates friends foritself by controlling sleeping children onstarry nights."
575,26,11,星明かりが　輝く　夜に寝ている　子供たちを　操って遊ぶ　話が　多く　残る。
575,33,1,ほしが　かがやく　よるに　ねむったこどもたちを　つれさると　いわれせいさいのまじょ　とも　よばれる。
575,33,3,별이 빛나는 밤에 잠이 든아이들을 데려간다고 전해져심판의 마녀라고도 불린다.
575,33,4,據說會在星光閃耀的夜裡把睡著的孩子們帶走。也有人稱牠為制裁魔女。
575,33,5,On raconte qu’il enlève les enfants endormispendant les nuits étoilées. Cela lui vautd’être considéré comme un démon punisseur.
575,33,6,In sternklaren Nächten entführt es angeblichschlafende Kinder aus ihren Betten. Man nenntes auch die „Hexe der Bestrafung“.
575,33,7,"Corre el rumor de que en las noches estrelladasse lleva consigo a los niños dormidos, por lo querecibe el sobrenombre de Bruja Castigadora."
575,33,8,Si dice che nelle notti stellate porti via con séi bambini addormentati. Per questo è chiamatoanche “strega del castigo”.
575,33,9,"It’s said that when stars shine in the night sky,this Pokémon will spirit away sleeping children.Some call it the Witch of Punishment."
575,33,11,星が　輝く　夜に　眠った子どもたちを　連れ去ると　言われ制裁の魔女　とも　呼ばれる。
575,33,12,据说会在星光闪耀的夜晚把睡着的孩子们带走。也有人称它为惩罚魔女。
575,34,1,ほしの　かがやく　ばんに　もっともサイコパワーが　たかまるらしい。うちゅうとの　かんけいは　ふめい。
575,34,3,별이 빛나는 밤에 가장사이코 파워가 높아지는 듯하다.우주와의 관계는 불명확하다.
575,34,4,哥德小童的精神力量似乎會在星光閃耀的夜晚達到最高點。牠與宇宙的關係至今不明。
575,34,5,"Ses pouvoirs psychiques semblent atteindreleur paroxysme pendant les nuits étoilées,mais nul ne sait s’il a un rapport avec l’espace."
575,34,6,An sternklaren Abenden erreicht es angeblichden Höhepunkt seiner Psycho-Kräfte. Seinegenaue Verbindung zum Weltraum ist unklar.
575,34,7,"Sus poderes psíquicos alcanzan su apogeo en lasnoches estrelladas, aunque su posible vínculo conel espacio está envuelto en misterio."
575,34,8,"Si dice che accumuli energia psichica soprattuttonelle notti stellate, ma la sua connessione conl’universo rimane un mistero."
575,34,9,"On nights when the stars shine, this Pokémon’spsychic power is at its strongest. It’s unknown justwhat link Gothorita has to the greater universe."
575,34,11,星の　輝く　晩に　もっともサイコパワーが　高まるらしい。宇宙との　関係は　不明。
575,34,12,哥德小童的精神力量似乎会在星光闪耀的夜晚达到最高点。它与宇宙的关系至今不明。
576,17,5,Ses pouvoirs psychiques plient l’espaceaux alentours. On y voit des étoileséloignées de millions d’années-lumière.
576,17,9,Starry skies thousands of light-yearsaway are visible in the space distortedby their intense psychic power.
576,18,5,Prédit l’avenir à partir de la positionet du mouvement des étoiles. Perçoitaussi l’espérance de vie des Dresseurs.
576,18,9,They can predict the future from theplacement and movement of the stars.They can see Trainers’ life spans.
576,21,9,"It can see the future from the movementof the stars. When it learns itsTrainer’s life span, it cries in sadness."
576,22,9,"It can see the future from the movementof the stars. When it learns itsTrainer’s life span, it cries in sadness."
576,23,1,きょうりょくな　サイコパワーのえいきょうで　くうかんが　ねじれてしゅういに　ほしぞらが　うつるのだ。
576,23,3,강력한 사이코 파워의 영향으로고디모아젤 주변 공간이 비틀어져몇만 광년이나 떨어진 하늘의 별이 비친다.
576,23,5,Ses pouvoirs psychiques plient l’espace auxalentours. On y voit des étoiles éloignées de millionsd’années-lumière.
576,23,6,Durch seine mächtigen Psycho-Kräfte krümmt sichder Raum und Bilder eines Lichtjahre entferntenOrtes erscheinen.
576,23,7,Su inmenso poder psíquico distorsiona el espacio yle permite reflejar incluso estrellas a años luz dedistancia.
576,23,8,I suoi forti poteri psichici modificano lo spaziocircostante rendendo visibili galassie lontanemilioni di anni luce.
576,23,9,Starry skies thousands of light-years away arevisible in the space distorted by their intensepsychic power.
576,23,11,強力な　サイコパワーの　影響でゴチルゼルの　周囲の　空間が　ねじれ何万光年も　遠くの　星空が　映る。
576,24,1,ほしの　ばしょや　うごきからみらいの　できごとを　よちする。トレーナーの　じゅみょうも　みえる。
576,24,3,별의 배치나 움직임으로 미래의일을 예지하는 능력을 가지고 있다.트레이너의 수명도 알 수 있다.
576,24,5,Prédit l’avenir à partir de la position et du mouvementdes étoiles. Perçoit aussi l’espérance de vie desDresseurs.
576,24,6,"Kann anhand der Sternenkonstellationen die Zukunftvoraussagen. Es weiß sogar, wie alt sein Trainerwerden wird."
576,24,7,Predice el futuro analizando la posición de los astrosy su movimiento. Conoce la esperanza de vida de losEntrenadores.
576,24,8,Prevede il futuro dalla posizione e dal movimentodelle stelle. Conosce anche la durata della vitadell’Allenatore.
576,24,9,They can predict the future from the placement andmovement of the stars. They can see Trainers’life spans.
576,24,11,星の　配置や　動きから　未来のできごとを　予知する　能力を　持つ。トレーナーの　寿命も　見える。
576,25,1,きょうりょくな　サイコパワーのえいきょうで　くうかんが　ねじれてしゅういに　ほしぞらが　うつるのだ。
576,25,3,강력한 사이코 파워의 영향으로고디모아젤 주변 공간이 비틀어져몇만 광년이나 떨어진 하늘의 별이 비친다.
576,25,5,Ses pouvoirs psychiques plient l’espace aux alentours.On y voit des étoiles éloignées de millions d’années-lumière.
576,25,6,Durch seine mächtigen Psycho-Kräfte krümmt sich der Raumund Bilder eines Lichtjahre entfernten Ortes erscheinen.
576,25,7,Su inmenso poder psíquico distorsiona el espacio y le permitereflejar incluso estrellas a años luz de distancia.
576,25,8,I suoi forti poteri psichici modificano lo spazio circostanterendendo visibili galassie lontane milioni di anni luce.
576,25,9,Starry skies thousands of light-years away arevisible in the space distorted by their intensepsychic power.
576,25,11,強力な　サイコパワーの　影響でゴチルゼルの　周囲の　空間が　ねじれ何万光年も　遠くの　星空が　映る。
576,26,1,ほしの　ばしょや　うごきからみらいの　できごとを　よちする。トレーナーの　じゅみょうも　みえる。
576,26,3,별의 배치나 움직임으로 미래의일을 예지하는 능력을 가지고 있다.트레이너의 수명도 알 수 있다.
576,26,5,Prédit l’avenir à partir de la position et du mouvementdes étoiles. Perçoit aussi l’espérance de vie des Dresseurs.
576,26,6,"Kann anhand der Sternenkonstellationen die Zukunftvoraussagen. Es weiß sogar, wie alt sein Trainer werden wird."
576,26,7,Predice el futuro analizando la posición de los astros ysu movimiento. Conoce la esperanza de vida de losEntrenadores.
576,26,8,Prevede il futuro dalla posizione e dal movimento delle stelle.Conosce anche la durata della vita dell’Allenatore.
576,26,9,They can predict the future from the placement andmovement of the stars. They can see Trainers’life spans.
576,26,11,星の　配置や　動きから　未来のできごとを　予知する　能力を　持つ。トレーナーの　寿命も　見える。
576,33,1,ほしの　うごきから　みらいを　みる。すさまじい　サイコパワーを　もつがあらそいは　このまない　きしつ。
576,33,3,별의 움직임으로 미래를 본다.엄청난 사이코 파워를 가졌지만싸움을 좋아하지 않는 기질을 가졌다.
576,33,4,根據星星的動向預知未來。雖然擁有強大的精神力量，但生性並不喜好紛爭。
576,33,5,"Il prédit l’avenir à partir du mouvementdes étoiles. Il dispose de grands pouvoirspsychiques, mais il n’est pas de nature hostile."
576,33,6,"Es liest die Zukunft aus Sternenkonstellationen.Seine Psycho-Kräfte sind gewaltig, aber es istvon Natur aus konfliktscheu."
576,33,7,"Predice el futuro observando el movimiento delas estrellas. Posee un poder psíquico tremendo,pero evita los conflictos por su buen carácter."
576,33,8,"Prevede il futuro osservando i moti delle stelle.Possiede terrificanti poteri psichici, ma pernatura non ama le ostilità."
576,33,9,"It has tremendous psychic power, but it dislikesconflict. It’s also able to predict the future basedon the movement of the stars."
576,33,11,星の　動きから　未来を　見る。すさまじい　サイコパワーを　もつが争いは　好まない　気質。
576,33,12,根据星星的动向预知未来。虽然拥有强大的精神力量，但生性并不喜好纷争。
576,34,1,ゴチルゼルに　じぶんの　さいごをみせられた　あくにんは　そのひをさいごに　ゆくえを　たった。
576,34,3,고디모아젤을 통해 자신의 최후를보게 된 악인은 그날을마지막으로 종적을 감추었다.
576,34,4,從哥德小姐那裡看到了自己下場的惡人在那之後便銷聲匿跡了。
576,34,5,Les criminels à qui Sidérella a révélé les derniersinstants de leur vie ont tous été portés disparusle jour même.
576,34,6,"Ein böser Mensch verschwand einst am selbenTag, an dem ein Morbitesse ihm die letztenMomente seines Lebens gezeigt hatte."
576,34,7,Los malhechores a los que revela sus últimosmomentos pierden la vida el mismo día.
576,34,8,Pare che un malfattore non si sia più fattovedere dopo che Gothitelle gli aveva rivelatoi suoi ultimi momenti.
576,34,9,A criminal who was shown his fate by a Gothitellewent missing that same day and was neverseen again.
576,34,11,ゴチルゼルに　自分の　最期を見せられた　悪人は　その日を最後に　行方を　絶った。
576,34,12,从哥德小姐那里看到了自己下场的恶人在那之后便销声匿迹了。
577,17,5,Ils repoussent leurs assaillantsavec leurs pouvoirs psychiques etcommuniquent entre eux par télépathie.
577,17,9,They drive away attackers by unleashingpsychic power. They can use telepathyto talk with others.
577,18,5,"Son corps est enrobé dans un fluidespécial, ce qui lui permet de vivredans n’importe quel environnement."
577,18,9,"Because their bodies are envelopedin a special liquid, they can survivein any environment."
577,21,9,"Because their bodies are envelopedin a special liquid, they are fine in anyenvironment, no matter how severe."
577,22,9,"Because their bodies are envelopedin a special liquid, they are fine in anyenvironment, no matter how severe."
577,23,1,からだが　とくしゅな　えきたいにつつまれているので　どんな　きびしいじょうきょうでも　へいきなのだ。
577,23,3,몸이 특수한 액체로둘러싸여 있어 어떤 곤란한상황이라도 문제없다.
577,23,5,"Son corps est enrobé dans un fluide spécial, ce qui luipermet de vivre dans n’importe quel environnement."
577,23,6,"Die spezielle Flüssigkeit, die es umgibt, bietet ihmin jeder noch so gefährlichen Situation Schutz."
577,23,7,"Gracias a la sustancia viscosa que envuelve su cuerpo,permanece tranquilo por dura o rigurosa que sea lasituación."
577,23,8,Il liquido speciale in cui è avvolto il suo corpo glipermette di resistere alle condizioni più estreme.
577,23,9,"Because their bodies are enveloped in a specialliquid, they are fine in any environment, no matterhow severe."
577,23,11,体が　特殊な　液体に包まれているので　どんな　きびしい状況でも　平気なのだ。
577,24,1,サイコパワーを　ほうしゅつしておそってきた　てきを　げきたい。テレパシーで　なかまと　かいわする。
577,24,3,사이코 파워를 방출하여달려드는 상대를 물리친다.텔레파시로 동료와 대화한다.
577,24,5,Ils repoussent leurs assaillants avec leurs pouvoirspsychiques et communiquent entre eux par télépathie.
577,24,6,"Es wehrt Angreifer ab, indem es Psycho-Kräfte auf sieansetzt. Es kommuniziert telepathisch mit Artgenossen."
577,24,7,Desata su poder psíquico para ahuyentar al enemigo.Se comunica con sus compañeros por telepatía.
577,24,8,Utilizza i suoi poteri psichici per respingere gliaggressori. Comunica con i compagni usando latelepatia.
577,24,9,They drive away attackers by unleashing psychicpower. They can use telepathy to talk with others.
577,24,11,サイコパワーを　放出して襲ってきた　敵を　撃退。テレパシーで　仲間と　会話する。
577,25,1,からだが　とくしゅな　えきたいにつつまれているので　どんな　きびしいじょうきょうでも　へいきなのだ。
577,25,3,몸이 특수한 액체로둘러싸여 있어 어떤 곤란한상황이라도 문제없다.
577,25,5,"Son corps est enrobé dans un fluide spécial, ce qui lui permetde vivre dans n’importe quel environnement."
577,25,6,"Die spezielle Flüssigkeit, die es umgibt, bietet ihm in jedernoch so gefährlichen Situation Schutz."
577,25,7,"Gracias a la sustancia viscosa que envuelve su cuerpo,permanece tranquilo por dura o rigurosa que sea la situación."
577,25,8,Il liquido speciale in cui è avvolto il suo corpo gli permettedi resistere alle condizioni più estreme.
577,25,9,"Because their bodies are enveloped in a specialliquid, they are fine in any environment, no matterhow severe."
577,25,11,体が　特殊な　液体に包まれているので　どんな　きびしい状況でも　平気なのだ。
577,26,1,サイコパワーを　ほうしゅつしておそってきた　てきを　げきたい。テレパシーで　なかまと　かいわする。
577,26,3,사이코 파워를 방출하여달려드는 상대를 물리친다.텔레파시로 동료와 대화한다.
577,26,5,Ils repoussent leurs assaillants avec leurs pouvoirs psychiqueset communiquent entre eux par télépathie.
577,26,6,"Es wehrt Angreifer ab, indem es Psycho-Kräfte auf sie ansetzt.Es kommuniziert telepathisch mit Artgenossen."
577,26,7,Desata su poder psíquico para ahuyentar al enemigo.Se comunica con sus compañeros por telepatía.
577,26,8,Utilizza i suoi poteri psichici per respingere gli aggressori.Comunica con i compagni usando la telepatia.
577,26,9,They drive away attackers by unleashing psychicpower. They can use telepathy to talk with others.
577,26,11,サイコパワーを　放出して襲ってきた　敵を　撃退。テレパシーで　仲間と　会話する。
577,33,1,テレパシーで　いしを　おくりあう。つよいショックを　うけると　からだをつつむ　えきたいが　もれだす。
577,33,3,텔레파시로 의사소통을 한다.강한 충격을 받으면 몸을둘러싸고 있는 액체가 흘러나온다.
577,33,4,透過心靈感應來與夥伴交流。如果受到了強烈的衝擊，包裹著身體的液體就會漏出來。
577,33,5,"Ils communiquent entre eux par télépathie.S’ils subissent un choc physique violent,le fluide qui entoure leur corps se met à fuir."
577,33,6,"Monozyto kommunizieren untereinander mittelsTelepathie. Erfährt es eine starke Erschütterung,läuft die Flüssigkeit, die es umgibt, aus."
577,33,7,"Se comunica mediante telepatía. Si recibe unfuerte golpe, la sustancia viscosa que lo envuelvese desparrama."
577,33,8,"Comunica con i suoi simili tramite la telepatia.Se subisce un impatto violento, il liquidospeciale in cui è immerso il suo corpo fuoriesce."
577,33,9,"It communicates with others telepathically.Its body is encapsulated in liquid, but if it takesa heavy blow, the liquid will leak out."
577,33,11,テレパシーで　意思を　送りあう。強いショックを　受けると　体を包む　液体が　漏れ出す。
577,33,12,通过心灵感应来与伙伴交流。如果受到了强烈的冲击，包裹着身体的液体就会漏出来。
577,34,1,とくしゅな　えきたいに　からだをつつんでいるので　うちゅうでもいきられるとも　いわれている。
577,34,3,특수한 액체로 몸을둘러싸고 있어 우주에서도살 수 있다고 전해진다.
577,34,4,身體被特殊的液體包裹著，許多人因此認為牠即使在宇宙中也能存活。
577,34,5,On raconte que le curieux fluide qui entourele corps de ce Pokémon lui permet de survivredans l’espace.
577,34,6,"Sein Körper ist von einer speziellen Flüssigkeitumgeben. Es heißt, dass es dank dieser Blasesogar im Weltraum überleben könne."
577,34,7,Se cree que la sustancia viscosa que lo envuelvele permite sobrevivir en el espacio exterior.
577,34,8,Si dice che il liquido speciale in cui è immersoil suo corpo gli permetta di vivere persinonello spazio.
577,34,9,Many say that the special liquid covering thisPokémon’s body would allow it to survive inthe vacuum of space.
577,34,11,特殊な　液体に　体を包んでいるので　宇宙でも生きられるとも　いわれている。
577,34,12,身体被特殊的液体包裹着，许多人因此认为它即使在宇宙中也能存活。
578,17,5,Il possède deux cerveaux séparésqui le font parfois agir de façontotalement incohérente.
578,17,9,"Since they have two divided brains,at times they suddenly try to take twodifferent actions at once."
578,18,5,Il dégage sa puissance maximalequand ses cerveaux réfléchissentà la même chose.
578,18,9,"When their brains, now divided in two,are thinking the same thoughts, thesePokémon exhibit their maximum power."
578,21,9,"When their two divided brainsthink the same thoughts,their psychic power is maximized."
578,22,9,"When their two divided brainsthink the same thoughts,their psychic power is maximized."
578,23,1,２つに　ぶんれつした　のうみそをもっているため　いきなり　ちがうこうどうを　とることが　あるのだ。
578,23,3,둘로 분열된 뇌를가지고 있어서 갑자기 다른행동을 취할 때가 있다.
578,23,5,Il possède deux cerveaux séparés qui le font parfoisagir de façon totalement incohérente.
578,23,6,"Wegen seines gespaltenen Denkapparates kann esvorkommen, dass es sich abrupt einer anderenTätigkeit zuwendet."
578,23,7,"Dado que su cerebro está dividido en dos, a vecestiene conflictos a la hora de decidir qué hacer."
578,23,8,"Poiché ha due cervelli separati e indipendenti, puòcapitare che si comporti in modo del tutto incoerente."
578,23,9,"Since they have two divided brains, at times theysuddenly try to take two different actions at once."
578,23,11,２つに　分裂した　脳みそを持っているため　いきなり　違う行動を　とることが　あるのだ。
578,24,1,ぶんれつした　２つの　のうみそでおなじことを　かんがえると　だせるサイコパワーは　さいこうと　なる。
578,24,3,분열한 2개의 뇌로같은 생각을 하면 낼 수 있는사이코 파워는 최고가 된다.
578,24,5,Il dégage le maximum de sa puissance psychiquequand ses deux cerveaux réfléchissent à la mêmechose.
578,24,6,"Wenn beide Hälften seines gespaltenen Denkapparatesan dasselbe denken, sind seine Psycho-Kräfte amstärksten."
578,24,7,"Cuando las dos partes de su cerebro piensan lomismo, saca todo su poder a relucir."
578,24,8,I suoi poteri psichici sono al massimo quando le dueparti in cui è diviso il suo cervello pensano la stessacosa.
578,24,9,"When their two divided brains think the samethoughts, their psychic power is maximized."
578,24,11,分裂した　２つの　脳みそで同じことを　考えると　だせるサイコパワーは　最高と　なる。
578,25,1,２つに　ぶんれつした　のうみそをもっているため　いきなり　ちがうこうどうを　とることが　あるのだ。
578,25,3,둘로 분열된 뇌를가지고 있어서 갑자기 다른행동을 취할 때가 있다.
578,25,5,Il possède deux cerveaux séparés qui le font parfois agirde façon totalement incohérente.
578,25,6,"Wegen seines gespaltenen Denkapparates kann esvorkommen, dass es sich abrupt einer anderen Tätigkeitzuwendet."
578,25,7,"Dado que su cerebro está dividido en dos, a veces tieneconflictos a la hora de decidir qué hacer."
578,25,8,"Poiché ha due cervelli separati e indipendenti, può capitareche si comporti in modo del tutto incoerente."
578,25,9,"Since they have two divided brains, at times theysuddenly try to take two different actions at once."
578,25,11,２つに　分裂した　脳みそを持っているため　いきなり　違う行動を　とることが　あるのだ。
578,26,1,ぶんれつした　２つの　のうみそでおなじことを　かんがえると　だせるサイコパワーは　さいこうと　なる。
578,26,3,분열한 2개의 뇌로같은 생각을 하면 낼 수 있는사이코 파워는 최고가 된다.
578,26,5,Il dégage le maximum de sa puissance psychique quandses deux cerveaux réfléchissent à la même chose.
578,26,6,"Wenn beide Hälften seines gespaltenen Denkapparates andasselbe denken, sind seine Psycho-Kräfte am stärksten."
578,26,7,"Cuando las dos partes de su cerebro piensan lo mismo, sacatodo su poder a relucir."
578,26,8,I suoi poteri psichici sono al massimo quando le due partiin cui è diviso il suo cervello pensano la stessa cosa.
578,26,9,"When their two divided brains think the samethoughts, their psychic power is maximized."
578,26,11,分裂した　２つの　脳みそで同じことを　考えると　だせるサイコパワーは　最高と　なる。
578,33,1,２つの　のうみその　いけんがいっちしたときの　ねんりきはしゅうい１キロに　およぶと　いう。
578,33,3,2개의 뇌가 의견 일치했을 때의염동력은 주변 1km까지영향을 미친다고 한다.
578,33,4,據說當牠的２個大腦意見一致時，發出的念力可以覆蓋方圓１公里的範圍。
578,33,5,"On prétend que lorsque ses deux cerveauxagissent à l’unisson, la portée de sa force mentalepeut s’étendre sur un rayon d’un kilomètre."
578,33,6,"Die gewaltigen Psycho-Kräfte, die entstehen,wenn seine zwei Denkapparate einer Meinungsind, sollen im Umkreis von 1 km zu spüren sein."
578,33,7,"Dicen que, cuando las dos partes de su cerebropiensan lo mismo, el alcance de su telequinesiaaumenta hasta abarcar un radio de 1 km."
578,33,8,"Quando i suoi due cervelli pensano la stessacosa, la sua forza psichica si propaga nelraggio di 1 km."
578,33,9,Its psychic power can supposedly cover a rangeof more than half a mile—but only if its twobrains can agree with each other.
578,33,11,２つの　脳みその　意見が一致したときの　念力は周囲１キロに　およぶと　いう。
578,33,12,据称说它的２个大脑意见一致时，发出的念力可以覆盖方圆１公里的范围。
578,34,1,ぶんれつした　２つの　のうみそのかんがえは　ほぼ　いっちせずまるで　こうどうが　よめない。
578,34,3,분열한 2개의 뇌는생각이 거의 일치하지 않아전혀 행동을 예측할 수 없다.
578,34,4,由於牠一分為二的大腦思考的內容幾乎完全不同，導致牠的行動非常難以預測。
578,34,5,"Étant donné que ses deux cerveaux sont rarementsur la même longueur d’onde, il est impossiblede prédire son comportement."
578,34,6,"Weil die beiden Hälften seines gespaltenenDenkapparates fast nie einer Meinung sind,ist es auf gewisse Weise unberechenbar."
578,34,7,"Las dos partes de su cerebro casi nunca piensanlo mismo, por lo que es imposible predecir susintenciones."
578,34,8,"È un Pokémon piuttosto imprevedibile.I suoi due cervelli, separati e indipendenti,raramente sono sulla stessa lunghezza onda."
578,34,9,"Its brain has split into two, and the twohalves rarely think alike. Its actions areutterly unpredictable."
578,34,11,分裂した　２つの　脳みその考えは　ほぼ　一致せずまるで　行動が　読めない。
578,34,12,由于它一分为二的大脑思考的内容几乎完全不同，导致它的行动非常难以预测。
579,17,5,"Quand ils se tiennent par la main,leurs cerveaux forment un réseau quidémultiplie leurs pouvoirs psychiques."
579,17,9,"When Reuniclus shake hands, a networkforms between their brains, increasingtheir psychic power."
579,18,5,Il combat avec ses bras assez puissantspour broyer des rochers.C’est un Pokémon très intelligent.
579,18,9,These remarkably intelligent Pokémonfight by controlling arms that cangrip with rock-crushing power.
579,21,9,"They use psychic power to control theirarms, which are made of a special liquid.They can crush boulders psychically."
579,22,9,"They use psychic power to control theirarms, which are made of a special liquid.They can crush boulders psychically."
579,23,1,はっきした　サイコパワーを　つかいとくしゅな　えきたいで　つくられたうでを　あやつり　いわを　くだく。
579,23,3,발휘한 사이코 파워를 사용해특수한 액체로 만들어진팔을 조종해서 바위를 부순다.
579,23,5,"Ses bras, faits d’une matière conduisant ses pouvoirspsychiques, sont assez puissants pour broyer desrochers."
579,23,6,Seine Arme bestehen aus einer speziellen Flüssigkeit.Dank seiner Psycho-Kräfte kann es mit ihnenFelsen zerschmettern.
579,23,7,Hacen gala de su poder psíquico y mueven sus brazoscompuestos de líquido para controlar rocas y hacerlasañicos.
579,23,8,"Le sue braccia, piene di un liquido che convogliai suoi poteri psichici, sono anche in grado difrantumare le rocce."
579,23,9,"They use psychic power to control their arms,which are made of a special liquid. They can crushboulders psychically."
579,23,11,発揮した　サイコパワーを　使い特殊な　液体で　つくられた腕を　操り　岩を　砕く。
579,24,1,ランクルス　どうしが　あくしゅするとのうみそが　ネットワークで　つながりサイコパワーが　ぞうふくされるのだ。
579,24,3,란쿨루스끼리 악수를 하면뇌가 네트워크처럼 연결되어사이코 파워가 증폭된다.
579,24,5,"Quand ils se tiennent par la main, leurs cerveauxforment un réseau qui démultiplie leurs pouvoirspsychiques."
579,24,6,"Schütteln sich zwei von ihnen die Hände, bilden ihreDenkapparate ein Netzwerk und ihre Psycho-Kräftewerden stärker."
579,24,7,"Cuando los Reuniclus se dan la mano, sus cerebros seconectan y multiplican sus poderes psíquicos."
579,24,8,"Quando i Reuniclus si tengono per mano, i loro cervellisi interconnettono e i poteri psichici si amplificano."
579,24,9,"When Reuniclus shake hands, a network formsbetween their brains, increasing theirpsychic power."
579,24,11,ランクルス　同士が　握手すると脳みそが　ネットワークで　つながりサイコパワーが　増幅されるのだ。
579,25,1,はっきした　サイコパワーを　つかいとくしゅな　えきたいで　つくられたうでを　あやつり　いわを　くだく。
579,25,3,발휘한 사이코 파워를 사용해특수한 액체로 만들어진팔을 조종해서 바위를 부순다.
579,25,5,"Ses bras, faits d’une matière conduisant ses pouvoirspsychiques, sont assez puissants pour broyer des rochers."
579,25,6,Seine Arme bestehen aus einer speziellen Flüssigkeit. Dankseiner Psycho-Kräfte kann es mit ihnen Felsen zerschmettern.
579,25,7,Hacen gala de su poder psíquico y mueven sus brazoscompuestos de líquido para controlar rocas y hacerlasañicos.
579,25,8,"Le sue braccia, piene di un liquido che convoglia i suoi poteripsichici, sono anche in grado di frantumare le rocce."
579,25,9,"They use psychic power to control their arms,which are made of a special liquid. They can crushboulders psychically."
579,25,11,発揮した　サイコパワーを　使い特殊な　液体で　つくられた腕を　操り　岩を　砕く。
579,26,1,ランクルス　どうしが　あくしゅするとのうみそが　ネットワークで　つながりサイコパワーが　ぞうふくされるのだ。
579,26,3,란쿨루스끼리 악수를 하면뇌가 네트워크처럼 연결되어사이코 파워가 증폭된다.
579,26,5,"Quand ils se tiennent par la main, leurs cerveaux formentun réseau qui démultiplie leurs pouvoirs psychiques."
579,26,6,"Schütteln sich zwei von ihnen die Hände, bilden ihreDenkapparate ein Netzwerk und ihre Psycho-Kräftewerden stärker."
579,26,7,"Cuando los Reuniclus se dan la mano, sus cerebros seconectan y multiplican sus poderes psíquicos."
579,26,8,"Quando i Reuniclus si tengono per mano, i loro cervellisi interconnettono e i poteri psichici si amplificano."
579,26,9,"When Reuniclus shake hands, a network formsbetween their brains, increasing theirpsychic power."
579,26,11,ランクルス　同士が　握手すると脳みそが　ネットワークで　つながりサイコパワーが　増幅されるのだ。
579,33,1,ちょうのうりょくを　つかうよりもじまんの　うでを　ぶんまわしてなぐりたおすのを　このんでいる。
579,33,3,초능력을 사용하는 것보다는자랑거리인 팔을 휘둘러서때려눕히는 것을 선호한다.
579,33,4,比起使用超能力，牠更喜歡靠著揮動自傲的手臂來打倒對手。
579,33,5,"Fier d’avoir des bras, il préfère s’en servirpour assommer ses adversaires plutôt qued’avoir recours à ses pouvoirs psychiques."
579,33,6,"Es ist stolz auf seine beiden Arme und greift beiKämpfen lieber auf diese zurück, anstatt seineübernatürlichen Kräfte einzusetzen."
579,33,7,Prefiere derribar a los rivales haciendo girar susfuertes brazos antes que valerse de sus poderesextrasensoriales.
579,33,8,"Piuttosto che usare i suoi poteri soprannaturali,preferisce sferrare colpi facendo roteareenergicamente le braccia, di cui va molto fiero."
579,33,9,"While it could use its psychic abilities in battle,this Pokémon prefers to swing its powerful armsaround to beat opponents into submission."
579,33,11,超能力を　使うよりも自慢の　腕を　ぶん回して殴り倒すのを　好んでいる。
579,33,12,比起使用超能力，它更喜欢靠着挥动自傲的手臂来打倒对手。
579,34,1,とくしゅな　えきたいを　のむとちえを　さずかると　いわれるがランクルスいがいには　もうどく。
579,34,3,특수한 액체를 마시면지혜를 얻는다고 전해지지만란쿨루스 외에는 맹독이다.
579,34,4,雖然有人說只要喝掉牠特殊的液體就能得到智慧，但對人造細胞卵以外來說，那其實是劇毒。
579,34,5,"S’il ne s’agissait pas d’un poison violent que seulSymbios peut boire, son curieux fluide pourrait,selon les dires, rendre plus intelligent."
579,34,6,"Seine seltsame Flüssigkeit soll große Intelligenzverleihen, wenn man sie trinkt. Leider ist sie eintödliches Gift für alle außer Zytomega."
579,34,7,"Al parecer, beber su líquido especial otorga unintelecto sin par, pero resulta muy venenoso,excepto para los propios Reuniclus."
579,34,8,"Si dice che il suo liquido speciale doniintelligenza a chi lo beve, ma è velenosissimoper tutti tranne che per Reuniclus."
579,34,9,"It’s said that drinking the liquid surroundingReuniclus grants wisdom. Problem is, the liquid ishighly toxic to anything besides Reuniclus itself."
